date,open,high,low,close,volume,ma,pivot,r1,ret,cap,dailyr
2017-06-04,506.0,517.5,505.15,508.0,18032.866666666665,503.46999999999997,517.2833333333333,482.4333333333333,-1412.8000000000202,139858.54999999984,139858.54999999984
2017-06-06,514.0,514.2,505.55,509.6,10785.346666666666,503.87,510.2166666666667,529.4166666666666,0.0,139858.54999999984,139858.54999999984
2017-06-07,510.05,512.85,508.15,509.45,9167.946666666667,504.2900000000001,509.7833333333333,514.8833333333334,0.0,139858.54999999984,139858.54999999984
2017-06-09,501.65,501.8,491.6,492.75,12799.266666666666,502.2625000000001,510.15000000000003,511.41666666666663,0.0,139858.54999999984,139858.54999999984
2017-06-10,502.5,507.0,501.3,503.4,17974.346666666668,502.43250000000006,495.3833333333334,528.7,0.0,139858.54999999984,139858.54999999984
2017-06-11,538.95,541.4,531.0,535.3,17605.386666666665,504.0950000000001,503.8999999999999,489.46666666666675,0.0,139858.54999999984,139858.54999999984
2017-06-12,532.05,534.5,529.35,530.95,10178.72,505.54250000000013,535.9,476.79999999999984,0.0,139858.54999999984,139858.54999999984
2017-06-13,509.0,512.3,505.5,507.0,5920.346666666666,506.2500000000001,531.6,542.4499999999999,0.0,139858.54999999984,139858.54999999984
2017-06-14,509.0,510.9,501.55,508.85,10736.186666666666,506.59750000000014,508.26666666666665,557.7,0.0,139858.54999999984,139858.54999999984
2017-06-15,508.45,509.2,504.0,507.4,7733.24,506.8675000000001,507.1000000000001,514.9833333333333,0.0,139858.54999999984,139858.54999999984
2017-06-16,508.0,514.2,507.65,509.15,9497.386666666667,507.30000000000007,506.8666666666666,510.20000000000016,-1399.0,138459.54999999984,138459.54999999984
2017-06-19,510.85,525.3,509.3,518.0,10352.48,508.2875000000001,510.3333333333333,506.08333333333326,18464.0,156923.54999999984,156923.54999999984
2017-06-20,520.2,521.4,510.5,512.2,10775.48,508.5050000000001,517.5333333333333,511.3666666666666,0.0,156923.54999999984,156923.54999999984
2017-06-21,511.0,512.25,506.8,507.35,9443.106666666667,508.34750000000014,514.7,524.5666666666666,0.0,156923.54999999984,156923.54999999984
2017-06-22,508.9,514.4,506.65,508.0,10750.853333333333,508.3750000000001,508.8,522.6000000000001,0.0,156923.54999999984,156923.54999999984
2017-06-23,509.7,510.45,503.8,505.0,9142.92,507.9225000000001,509.68333333333334,510.95000000000005,0.0,156923.54999999984,156923.54999999984
2017-06-27,505.65,506.4,488.15,489.35,6630.68,506.68750000000017,506.4166666666667,515.5666666666666,0.0,156923.54999999984,156923.54999999984
2017-06-28,493.2,500.35,490.2,496.45,10267.386666666667,508.79750000000024,494.6333333333334,524.6833333333334,0.0,156923.54999999984,156923.54999999984
2017-06-29,497.7,514.3,497.7,510.7,20496.413333333334,509.3825000000003,495.6666666666667,499.0666666666668,-1569.0,155354.54999999984,155354.54999999984
2017-06-30,510.45,519.5,508.1,519.0,16760.346666666668,509.39500000000027,507.56666666666666,493.6333333333334,1052.0999999999544,156406.6499999998,156406.6499999998
2017-07-02,498.8,499.65,490.6,491.45,12972.906666666666,508.5675000000003,515.5333333333333,507.0333333333333,0.0,156406.6499999998,156406.6499999998
2017-07-03,518.65,519.9,509.25,512.0,14261.0,508.6875000000003,493.90000000000003,540.4666666666666,0.0,156406.6499999998,156406.6499999998
2017-07-04,507.0,514.8,502.5,504.6,12495.133333333333,508.4450000000003,513.7166666666667,478.55000000000007,0.0,156406.6499999998,156406.6499999998
2017-07-06,510.0,515.4,508.1,514.45,7546.72,509.5300000000003,507.3,524.9333333333334,0.0,156406.6499999998,156406.6499999998
2017-07-07,507.95,508.8,501.45,504.5,8404.093333333334,509.5850000000003,512.65,506.5,0.0,156406.6499999998,156406.6499999998
2017-07-08,509.85,511.8,504.15,505.55,12109.093333333334,508.0975000000003,504.9166666666667,523.8499999999999,0.0,156406.6499999998,156406.6499999998
2017-07-09,494.3,499.0,494.3,496.5,9422.4,506.3750000000003,507.1666666666667,505.6833333333334,0.0,156406.6499999998,156406.6499999998
2017-07-11,536.0,539.1,523.15,526.25,14621.173333333334,507.33750000000026,496.59999999999997,520.0333333333333,-1564.5499999999265,154842.09999999986,154842.09999999986
2017-07-12,533.1,538.0,529.1,537.9,7662.666666666667,508.79000000000025,529.5,470.04999999999995,-1548.249999999872,153293.84999999998,153293.84999999998
2017-07-13,508.0,516.7,508.0,511.75,17658.653333333332,509.0075000000003,535.0,529.9,0.0,153293.84999999998,153293.84999999998
2017-07-14,513.7,514.45,507.8,512.75,9322.893333333333,509.1875000000003,512.15,562.0,0.0,153293.84999999998,153293.84999999998
2017-07-17,513.4,514.0,508.5,510.05,7954.373333333333,508.79000000000025,511.6666666666667,516.5,0.0,153293.84999999998,153293.84999999998
2017-07-18,508.65,522.6,508.45,516.55,13420.213333333333,509.00750000000016,510.84999999999997,514.8333333333334,-1532.9500000001212,151760.89999999985,151760.89999999985
2017-07-19,518.0,521.7,516.05,520.55,14774.36,509.66750000000013,515.8666666666667,513.25,0.0,151760.89999999985,151760.89999999985
2017-07-20,520.75,544.05,520.75,539.55,22847.81333333333,511.24500000000006,519.4333333333333,515.6833333333334,1892.3999999999774,153653.2999999998,153653.2999999998
2017-07-21,540.2,542.3,532.25,540.4,12627.813333333334,513.0150000000001,534.7833333333333,518.1166666666666,1621.6500000000128,155274.94999999984,155274.94999999984
2017-07-24,541.0,546.4,531.4,535.45,10303.613333333333,515.32,538.3166666666666,537.3166666666666,0.0,155274.94999999984,155274.94999999984
2017-07-25,534.0,547.4,529.95,547.4,14945.133333333333,517.8675000000001,537.75,545.2333333333332,0.0,155274.94999999984,155274.94999999984
2017-07-26,537.85,543.95,525.5,526.9,16860.81333333333,518.6775,541.5833333333334,545.55,0.0,155274.94999999984,155274.94999999984
2017-07-27,532.1,534.95,522.25,523.6,16934.466666666667,518.9075,532.1166666666667,557.6666666666667,0.0,155274.94999999984,155274.94999999984
2017-07-28,523.3,529.65,512.0,514.55,16319.746666666666,520.0624999999999,526.9333333333334,541.9833333333333,0.0,155274.94999999984,155274.94999999984
2017-07-31,517.4,521.0,509.6,520.5,15527.533333333333,520.4875,518.7333333333333,541.8666666666668,0.0,155274.94999999984,155274.94999999984
2017-08-02,492.3,492.7,481.9,488.75,15203.28,519.6949999999999,517.0333333333333,527.8666666666667,0.0,155274.94999999984,155274.94999999984
2017-08-03,505.2,512.8,500.5,512.05,17285.013333333332,519.5749999999998,487.7833333333333,552.1666666666666,0.0,155274.94999999984,155274.94999999984
2017-08-05,508.95,513.7,503.75,510.5,13399.4,519.8749999999998,508.45,475.0666666666666,-1552.2999999999815,153722.64999999985,153722.64999999985
2017-08-06,513.5,521.8,511.35,515.0,12406.546666666667,520.3474999999999,509.31666666666666,513.15,-1537.2000000000999,152185.44999999975,152185.44999999975
2017-08-08,507.0,510.9,496.1,498.7,18019.706666666665,520.4574999999999,516.0500000000001,507.2833333333333,0.0,152185.44999999975,152185.44999999975
2017-08-09,498.45,498.5,492.35,493.7,11586.653333333334,518.8299999999999,501.90000000000003,536.0000000000001,0.0,152185.44999999975,152185.44999999975
2017-08-11,536.65,551.8,533.6,547.75,19000.52,519.3225,494.84999999999997,511.45000000000005,-1521.6000000000217,150663.84999999971,150663.84999999971
2017-08-12,537.0,544.5,536.6,543.5,11834.24,520.91,544.3833333333333,456.0999999999999,0.0,150663.84999999971,150663.84999999971
2017-08-14,491.0,497.45,489.75,491.3,10506.56,519.8374999999999,541.5333333333333,552.1666666666666,0.0,150663.84999999971,150663.84999999971
2017-08-16,492.65,501.55,488.0,501.45,9958.946666666667,519.4075,492.8333333333333,593.3166666666666,0.0,150663.84999999971,150663.84999999971
2017-08-17,500.55,503.45,495.0,496.65,9111.04,518.4125,497.0,497.66666666666663,-1506.9999999999532,149156.84999999977,149156.84999999977
2017-08-18,494.5,495.6,489.85,490.5,9618.813333333334,516.9100000000001,498.3666666666666,499.0,0.0,149156.84999999977,149156.84999999977
2017-08-21,492.45,503.4,491.95,494.7,15319.466666666667,514.6675000000001,491.98333333333335,506.8833333333332,0.0,149156.84999999977,149156.84999999977
2017-08-22,496.25,507.0,496.25,499.7,11736.0,512.6325000000002,496.68333333333334,492.0166666666667,-1491.5000000000714,147665.34999999971,147665.34999999971
2017-08-23,504.15,505.75,500.2,501.6,7310.1866666666665,510.94000000000017,500.98333333333335,497.1166666666667,-1476.6000000000558,146188.74999999965,146188.74999999965
2017-08-24,502.65,510.45,502.55,507.0,12517.866666666667,508.9200000000002,502.5166666666667,501.7666666666667,-1462.0,144726.74999999965,144726.74999999965
2017-08-28,507.55,512.9,506.25,510.85,8722.293333333333,508.1175000000002,506.6666666666667,502.4833333333334,0.0,144726.74999999965,144726.74999999965
2017-08-29,508.85,509.35,501.0,503.7,9366.293333333333,507.12250000000023,510.0,507.08333333333337,0.0,144726.74999999965,144726.74999999965
2017-08-30,506.3,509.5,502.3,503.95,8877.933333333332,506.5925000000003,504.68333333333334,519.0,0.0,144726.74999999965,144726.74999999965
2017-08-31,504.0,505.4,498.75,500.0,8901.773333333333,505.5675000000003,505.25,507.06666666666666,0.0,144726.74999999965,144726.74999999965
2017-09-01,456.55,459.25,451.55,453.2,8690.88,503.7900000000003,501.3833333333334,511.75,0.0,144726.74999999965,144726.74999999965
2017-09-02,491.0,494.35,482.95,486.55,15995.093333333334,502.5150000000003,454.6666666666667,551.2166666666667,0.0,144726.74999999965,144726.74999999965
2017-09-03,508.85,519.45,506.6,516.15,14659.306666666667,502.7975000000003,487.95,426.3833333333334,-1447.0,143279.74999999965,143279.74999999965
2017-09-05,513.0,521.2,510.55,519.05,14603.133333333333,503.0000000000003,514.0666666666667,469.29999999999995,1246.0,144525.74999999965,144525.74999999965
2017-09-06,515.1,516.05,509.4,513.1,9548.08,503.72000000000025,516.9333333333333,517.5833333333335,0.0,144525.74999999965,144525.74999999965
2017-09-08,493.9,498.4,485.45,487.05,15485.12,503.38750000000016,512.8499999999999,524.4666666666666,0.0,144525.74999999965,144525.74999999965
2017-09-10,503.45,508.75,501.25,505.5,10823.746666666666,501.2750000000002,490.29999999999995,540.2499999999998,0.0,144525.74999999965,144525.74999999965
2017-09-11,548.9,555.45,533.2,538.2,19928.413333333334,501.0100000000002,505.1666666666667,479.3499999999999,-654.0000000000248,143871.74999999962,143871.74999999962
2017-09-13,496.05,505.5,495.05,499.0,9284.413333333334,501.39500000000027,542.2833333333334,477.1333333333333,3064.9499999999857,146936.6999999996,146936.6999999996
2017-09-14,502.85,521.8,502.2,519.45,22544.573333333334,502.29500000000024,499.84999999999997,589.5166666666669,0.0,146936.6999999996,146936.6999999996
2017-09-15,516.85,519.85,511.0,517.6,15042.32,503.3425000000003,514.4833333333333,497.49999999999994,769.4499999999364,147706.14999999953,147706.14999999953
2017-09-18,518.6,525.95,518.3,523.1,17945.08,504.9725000000003,516.15,517.9666666666667,-1477.3000000000395,146228.84999999948,146228.84999999948
2017-09-19,522.55,524.0,517.5,521.0,6406.066666666667,506.28750000000025,522.4499999999999,514.0,-1462.2000000000553,144766.64999999944,144766.64999999944
2017-09-20,519.95,522.45,518.05,519.4,9678.306666666667,507.2725000000002,520.8333333333334,527.3999999999999,0.0,144766.64999999944,144766.64999999944
2017-09-21,518.1,522.5,505.8,512.4,7734.08,507.81250000000017,519.9666666666667,523.6166666666668,0.0,144766.64999999944,144766.64999999944
2017-09-22,509.4,509.95,503.5,504.4,11258.786666666667,507.6825000000002,513.5666666666666,534.1333333333334,0.0,144766.64999999944,144766.64999999944
2017-09-25,504.0,505.0,488.4,504.0,21105.293333333335,507.34000000000015,505.95,523.6333333333332,0.0,144766.64999999944,144766.64999999944
2017-09-26,501.6,518.2,500.15,512.7,10584.96,507.79000000000013,499.1333333333334,523.5,0.0,144766.64999999944,144766.64999999944
2017-09-27,513.5,513.55,500.8,507.0,11525.306666666667,507.9425000000001,510.3500000000001,498.1166666666668,-1447.0999999999885,143319.54999999946,143319.54999999946
2017-09-28,507.8,517.2,505.8,508.0,16130.76,508.3425000000001,507.1166666666666,519.9000000000001,0.0,143319.54999999946,143319.54999999946
2017-09-29,511.55,516.95,505.15,510.2,11214.08,511.1925000000001,510.3333333333333,508.4333333333332,-1432.900000000093,141886.64999999938,141886.64999999938
2017-10-01,454.85,456.05,424.85,447.8,15558.453333333333,509.2550000000001,510.76666666666665,515.5166666666667,0.0,141886.64999999938,141886.64999999938
2017-10-02,489.05,492.4,486.25,488.7,14449.986666666666,507.88250000000016,442.90000000000003,596.6833333333333,0.0,141886.64999999938,141886.64999999938
2017-10-03,519.5,520.0,513.0,515.25,11913.146666666667,507.6925000000002,489.1166666666666,399.55000000000007,-1419.0,140467.64999999938,140467.64999999938
2017-10-04,506.0,513.0,503.35,510.2,12278.546666666667,507.54750000000024,516.0833333333334,465.23333333333323,0.0,140467.64999999938,140467.64999999938
2017-10-05,519.6,527.5,515.7,525.6,16986.266666666666,509.47500000000025,508.84999999999997,528.8166666666667,0.0,140467.64999999938,140467.64999999938
2017-10-07,507.0,512.95,506.7,510.0,9790.548387096775,509.7000000000003,522.9333333333334,501.9999999999999,-1405.0,139062.64999999938,139062.64999999938
2017-10-08,485.4,494.05,483.75,488.0,13255.706666666667,507.1900000000002,509.8833333333334,539.1666666666667,0.0,139062.64999999938,139062.64999999938
2017-10-10,506.5,515.65,504.1,513.65,10644.026666666667,507.92250000000024,488.59999999999997,536.0166666666668,0.0,139062.64999999938,139062.64999999938
2017-10-11,533.05,548.9,532.45,547.25,17386.293333333335,509.31250000000017,511.1333333333334,473.0999999999999,-1391.1999999999798,137671.4499999994,137671.4499999994
2017-10-13,524.75,534.65,522.5,528.0,16540.16,509.83250000000015,542.8666666666667,489.8166666666667,-1376.6999999999518,136294.74999999945,136294.74999999945
2017-10-16,530.35,531.75,514.35,518.9,14978.68,509.6225000000001,528.3833333333333,563.2333333333333,0.0,136294.74999999945,136294.74999999945
2017-10-17,520.5,526.1,511.0,511.5,18251.053333333333,509.14750000000015,521.6666666666666,542.4166666666666,0.0,136294.74999999945,136294.74999999945
2017-10-18,486.95,486.95,461.4,465.0,23651.52,506.4275000000001,516.1999999999999,532.3333333333333,0.0,136294.74999999945,136294.74999999945
2017-10-19,463.9,465.0,458.0,458.2,16729.153846153848,503.7175000000002,471.1166666666666,570.9999999999999,0.0,136294.74999999945,136294.74999999945
2017-10-23,460.0,460.85,447.85,449.8,26074.626666666667,500.9875000000002,460.40000000000003,484.23333333333323,0.0,136294.74999999945,136294.74999999945
2017-10-24,451.65,457.8,450.15,450.95,23141.826666666668,498.3350000000002,452.8333333333333,472.95000000000005,0.0,136294.74999999945,136294.74999999945
2017-10-25,470.0,476.5,457.0,474.0,27271.613333333335,496.4000000000002,452.9666666666667,455.51666666666665,4543.0,140837.74999999945,140837.74999999945
2017-10-26,471.8,487.85,471.8,484.25,25609.506666666668,495.26250000000016,469.1666666666667,448.9333333333334,579.6000000000063,141417.34999999945,141417.34999999945
2017-10-27,484.4,491.4,481.7,487.25,14438.746666666666,494.2250000000002,481.3,466.53333333333336,-1414.40000000002,140002.94999999943,140002.94999999943
2017-10-30,487.3,489.0,481.65,485.45,11517.786666666667,492.9875000000002,486.7833333333333,480.90000000000003,-1399.9999999999204,138602.94999999952,138602.94999999952
2017-10-31,497.0,529.0,494.15,525.0,29588.466666666667,496.8475000000002,485.3666666666666,491.91666666666663,4269.299999999949,142872.24999999948,142872.24999999948
2017-11-01,450.8,457.55,448.35,452.5,13307.013333333334,495.0375000000002,516.0500000000001,476.58333333333326,0.0,142872.24999999948,142872.24999999948
2017-11-04,509.6,516.55,508.1,513.5,12730.613333333333,494.95000000000016,452.8,583.7500000000001,0.0,142872.24999999948,142872.24999999948
2017-11-05,525.8,534.55,513.6,515.15,16551.693333333333,495.1975000000001,512.7166666666667,397.5,0.0,142872.24999999948,142872.24999999948
2017-11-07,511.45,512.4,505.85,507.8,10125.746666666666,494.30750000000006,521.1,511.83333333333337,0.0,142872.24999999948,142872.24999999948
2017-11-08,480.1,493.35,480.0,488.1,12203.146666666667,493.2125000000001,508.68333333333334,536.35,0.0,142872.24999999948,142872.24999999948
2017-11-09,496.75,497.4,492.65,494.2,7252.0,493.52250000000015,487.15000000000003,537.3666666666667,0.0,142872.24999999948,142872.24999999948
2017-11-10,519.65,523.0,510.1,514.7,13157.893333333333,493.57500000000016,494.75,481.6500000000001,-1428.5,141443.74999999948,141443.74999999948
2017-11-12,548.55,552.25,542.7,545.2,11243.36,493.4725000000002,515.9333333333333,479.4,-1414.3500000000918,140029.39999999938,140029.39999999938
2017-11-13,557.8,564.4,534.1,535.0,19144.866666666665,493.8225000000002,546.7166666666667,489.1666666666665,-1400.3000000000288,138629.09999999937,138629.09999999937
2017-11-14,537.9,549.95,532.85,547.6,18320.72,495.2575000000003,544.5,559.3333333333334,0.0,138629.09999999937,138629.09999999937
2017-11-15,546.8,550.95,537.1,543.5,15475.373333333333,496.85750000000024,543.4666666666667,556.15,0.0,138629.09999999937,138629.09999999937
2017-11-16,544.4,548.5,541.2,542.95,9361.52,500.7550000000003,543.85,549.8333333333334,0.0,138629.09999999937,138629.09999999937
2017-11-17,549.55,557.3,540.65,542.25,10335.373333333333,504.95750000000027,544.2166666666667,546.5,0.0,138629.09999999937,138629.09999999937
2017-11-20,542.4,547.5,536.9,545.0,9358.293333333333,509.7175000000003,546.7333333333332,547.7833333333334,0.0,138629.09999999937,138629.09999999937
2017-11-21,546.7,548.85,539.2,546.15,9949.946666666667,514.4775000000002,543.1333333333333,556.5666666666665,0.0,138629.09999999937,138629.09999999937
2017-11-22,546.8,546.8,539.0,540.5,9566.706666666667,517.8025000000002,544.7333333333335,547.0666666666666,0.0,138629.09999999937,138629.09999999937
2017-11-23,542.35,547.65,535.65,544.5,13219.053333333333,520.8150000000003,542.1,550.4666666666669,0.0,138629.09999999937,138629.09999999937
2017-11-24,544.95,547.5,541.1,546.0,11642.946666666667,523.7525000000003,542.6,548.5500000000001,0.0,138629.09999999937,138629.09999999937
2017-11-27,544.5,561.8,541.2,559.9,19185.306666666667,527.4750000000001,544.8666666666667,544.1,-1386.00000000014,137243.09999999922,137243.09999999922
2017-11-28,559.45,565.6,558.0,562.2,21513.066666666666,529.3350000000003,554.3000000000001,548.5333333333333,222.59999999996626,137465.6999999992,137465.6999999992
2017-11-29,560.8,561.5,546.8,548.5,12501.226666666667,534.1350000000002,561.9333333333333,550.6000000000001,0.0,137465.6999999992,137465.6999999992
2017-11-30,547.15,547.15,534.15,537.3,21876.02666666667,535.3250000000002,552.2666666666667,577.0666666666666,0.0,137465.6999999992,137465.6999999992
2017-12-01,454.1,461.35,452.6,455.8,11972.786666666667,532.3575000000002,539.5333333333333,570.3833333333333,0.0,137465.6999999992,137465.6999999992
2017-12-04,515.0,520.4,503.3,507.2,11790.16,532.3275000000002,456.5833333333333,626.4666666666666,0.0,137465.6999999992,137465.6999999992
2017-12-05,515.6,516.7,499.2,503.9,15926.12,533.1175000000002,510.3,409.8666666666666,0.0,137465.6999999992,137465.6999999992
2017-12-06,512.0,513.1,506.0,507.05,8137.266666666666,533.7600000000001,506.6000000000001,521.4000000000001,0.0,137465.6999999992,137465.6999999992
2017-12-07,508.4,509.7,504.2,507.3,11348.453333333333,533.3900000000001,508.7166666666667,507.20000000000016,0.0,137465.6999999992,137465.6999999992
2017-12-09,494.9,502.2,493.25,496.1,10093.133333333333,530.9350000000001,507.06666666666666,513.2333333333333,0.0,137465.6999999992,137465.6999999992
2017-12-10,515.95,525.9,513.35,524.75,13682.333333333334,530.4225,497.1833333333334,520.8833333333333,1401.850000000048,138867.54999999923,138867.54999999923
2017-12-12,544.0,544.0,535.1,538.65,11253.36,529.975,521.3333333333334,481.01666666666677,-1388.4000000000729,137479.14999999915,137479.14999999915
2017-12-13,537.9,543.0,533.6,535.6,10575.013333333334,529.58,539.25,507.5666666666667,0.0,137479.14999999915,137479.14999999915
2017-12-14,537.0,543.4,534.8,542.55,10651.946666666667,529.56,537.4,544.9,0.0,137479.14999999915,137479.14999999915
2017-12-15,547.35,549.8,543.05,549.0,8775.36,529.8974999999999,540.2499999999999,540.0,310.10000000002015,137789.24999999916,137789.24999999916
2017-12-18,539.0,553.8,531.25,548.7,11761.226666666667,530.0825,547.2833333333333,537.4499999999998,0.0,137789.24999999916,137789.24999999916
2017-12-19,549.95,555.55,545.45,554.0,9656.16,530.475,544.5833333333334,563.3166666666666,0.0,137789.24999999916,137789.24999999916
2017-12-20,553.5,557.8,548.6,554.95,6851.8133333333335,531.1975,551.6666666666666,543.7166666666667,5358.5,143147.74999999916,143147.74999999916
2017-12-21,551.8,556.9,545.25,548.05,10344.866666666667,531.375,553.7833333333334,554.7333333333332,0.0,143147.74999999916,143147.74999999916
2017-12-22,549.9,554.8,547.1,553.6,9201.026666666667,531.755,550.0666666666667,562.3166666666668,0.0,143147.74999999916,143147.74999999916
2017-12-26,553.0,557.25,550.3,555.5,9374.68,531.5350000000001,551.8333333333334,553.0333333333334,-1431.0,141716.74999999916,141716.74999999916
2017-12-27,554.05,560.45,551.0,553.6,9945.973333333333,531.105,554.35,553.3666666666668,-1417.2000000000537,140299.54999999912,140299.54999999912
2017-12-28,546.25,553.85,544.1,547.95,18507.413333333334,531.0775000000001,555.0166666666668,557.7,0.0,140299.54999999912,140299.54999999912
2017-12-29,548.35,567.85,547.0,562.05,15839.586666666666,532.315,548.6333333333333,565.9333333333335,0.0,140299.54999999912,140299.54999999912
2018-01-02,593.65,609.7,586.9,592.45,12829.213333333333,539.1475000000002,558.9666666666666,550.2666666666667,-1402.3000000000172,138897.2499999991,138897.2499999991
2018-01-03,523.8,535.35,522.0,526.65,16987.493333333332,540.1200000000001,596.35,531.0333333333332,0.0,138897.2499999991,138897.2499999991
2018-01-06,542.65,544.25,533.05,537.15,8885.786666666667,541.7825,528.0,670.7,0.0,138897.2499999991,138897.2499999991
2018-01-08,550.4,555.45,538.5,542.3,11976.293333333333,543.5450000000001,538.15,522.95,-1388.9000000000372,137508.34999999907,137508.34999999907
2018-01-10,589.7,596.85,575.35,592.85,18861.909090909092,547.8225000000001,545.4166666666666,537.8,0.0,137508.34999999907,137508.34999999907
2018-01-11,582.35,607.9,582.35,605.35,17974.36,553.2850000000001,588.35,515.4833333333332,1396.9500000000094,138905.2999999991,138905.2999999991
2018-01-15,557.0,564.45,556.4,561.2,7675.906666666667,555.1075000000002,598.5333333333333,594.35,0.0,138905.2999999991,138905.2999999991
2018-01-16,562.0,566.9,556.25,561.2,9788.613333333333,556.2350000000002,560.6833333333333,640.6666666666666,0.0,138905.2999999991,138905.2999999991
2018-01-17,563.5,589.3,561.0,587.55,12099.533333333333,558.8325000000002,561.45,565.1166666666666,-1388.8000000000902,137516.499999999,137516.499999999
2018-01-18,595.05,596.35,578.65,584.0,14969.186666666666,560.9050000000002,579.2833333333333,561.9000000000001,0.0,137516.499999999,137516.499999999
2018-01-19,584.45,593.75,581.2,591.55,7621.04,563.0325000000001,586.3333333333334,579.9166666666666,5188.95000000002,142705.44999999902,142705.44999999902
2018-01-22,594.05,621.65,583.15,611.3,16278.466666666667,566.1625000000001,588.8333333333334,591.4666666666667,-1426.25,141279.19999999902,141279.19999999902
2018-01-23,616.4,627.45,611.6,621.8,15223.786666666667,569.5525,605.3666666666667,594.5166666666668,0.0,141279.19999999902,141279.19999999902
2018-01-24,617.15,621.8,606.3,608.0,12456.053333333333,572.205,620.2833333333334,599.1333333333333,0.0,141279.19999999902,141279.19999999902
2018-01-25,604.75,619.15,601.4,614.75,11173.146666666667,575.5400000000001,612.0333333333333,634.2666666666669,0.0,141279.19999999902,141279.19999999902
2018-01-29,614.75,620.85,603.65,605.6,11215.12,578.1400000000001,611.7666666666667,622.6666666666666,0.0,141279.19999999902,141279.19999999902
2018-01-30,605.6,607.4,592.45,595.0,12231.32,580.115,610.0333333333333,619.8833333333333,0.0,141279.19999999902,141279.19999999902
2018-01-31,591.0,596.0,587.4,593.85,13509.666666666666,582.1275,598.2833333333333,627.6166666666666,0.0,141279.19999999902,141279.19999999902
2018-02-01,566.05,568.5,556.35,558.4,13066.293333333333,582.65,592.4166666666666,609.1666666666666,0.0,141279.19999999902,141279.19999999902
2018-02-02,586.0,586.05,561.35,565.0,12585.0,582.7975,561.0833333333334,628.4833333333332,0.0,141279.19999999902,141279.19999999902
2018-02-04,507.0,508.45,492.45,499.3,12324.866666666667,578.14,570.8000000000001,560.8166666666667,0.0,141279.19999999902,141279.19999999902
2018-02-05,518.5,527.95,515.45,524.85,16805.56,578.05,500.06666666666666,649.1500000000001,0.0,141279.19999999902,141279.19999999902
2018-02-07,510.75,513.8,503.0,511.2,15383.266666666666,576.7525,522.75,484.6833333333333,7591.650000000053,148870.84999999907,148870.84999999907
2018-02-08,544.25,551.1,539.0,545.0,12059.973333333333,576.8875,509.3333333333333,542.5,-1488.300000000082,147382.549999999,147382.549999999
2018-02-11,610.1,617.9,605.3,617.3,15561.613333333333,578.11,545.0333333333333,479.66666666666663,-1473.1999999999307,145909.34999999907,145909.34999999907
2018-02-14,565.2,565.2,540.15,542.5,12382.306666666667,574.9675,613.4999999999999,484.76666666666665,0.0,145909.34999999907,145909.34999999907
2018-02-15,535.1,554.7,531.65,543.7,17214.866666666665,574.0925,549.2833333333333,686.8499999999998,0.0,145909.34999999907,145909.34999999907
2018-02-16,547.95,548.6,535.0,538.75,9835.373333333333,572.97,543.35,566.9166666666666,0.0,145909.34999999907,145909.34999999907
2018-02-19,537.0,544.95,527.8,541.75,9817.88,570.6800000000001,540.7833333333333,551.7,0.0,145909.34999999907,145909.34999999907
2018-02-20,541.75,548.05,529.4,530.7,8013.6,568.0150000000001,538.1666666666666,553.7666666666667,0.0,145909.34999999907,145909.34999999907
2018-02-21,534.5,538.3,524.4,536.8,10670.013333333334,565.2775,536.05,546.9333333333333,0.0,145909.34999999907,145909.34999999907
2018-02-22,532.55,533.75,527.7,529.2,13100.96,561.1725000000001,533.1666666666666,547.6999999999999,0.0,145909.34999999907,145909.34999999907
2018-02-23,526.1,538.85,526.1,537.5,10948.853333333333,556.9575000000002,530.2166666666667,538.6333333333332,0.0,145909.34999999907,145909.34999999907
2018-02-26,541.1,554.4,539.1,549.9,10369.32,554.0525000000001,534.15,534.3333333333334,9521.500000000031,155430.8499999991,155430.8499999991
2018-02-27,551.35,551.35,536.35,539.5,11742.973333333333,550.2900000000002,547.8000000000001,529.1999999999999,0.0,155430.8499999991,155430.8499999991
2018-02-28,533.25,536.35,520.0,526.0,11629.84,546.3100000000002,542.4,559.2500000000001,0.0,155430.8499999991,155430.8499999991
2018-03-01,561.3,565.45,555.8,559.75,8400.093333333334,544.5475000000001,527.4499999999999,564.8,0.0,155430.8499999991,155430.8499999991
2018-03-04,494.4,505.2,493.9,502.0,12634.84,539.9550000000002,560.3333333333334,499.0999999999999,-1554.4000000000106,153876.44999999908,153876.44999999908
2018-03-05,522.1,538.8,522.0,533.1,17096.52,538.6900000000002,500.3666666666666,626.7666666666668,0.0,153876.44999999908,153876.44999999908
2018-03-07,512.9,519.85,509.4,512.0,14115.626666666667,536.0400000000002,531.3000000000001,478.73333333333323,-1538.9999999998895,152337.4499999992,152337.4499999992
2018-03-08,546.5,578.4,546.0,575.0,19588.253333333334,539.8250000000002,513.75,553.2000000000002,11327.399999999945,163664.84999999913,163664.84999999913
2018-03-09,653.65,653.65,629.65,630.7,12223.986666666666,545.1175000000002,566.4666666666667,481.5,0.0,163664.84999999913,163664.84999999913
2018-03-10,592.45,592.45,569.35,571.95,14681.96,548.1550000000002,638.0,503.2833333333334,0.0,163664.84999999913,163664.84999999913
2018-03-12,632.0,632.55,622.05,625.0,11254.72,552.1550000000002,577.9166666666667,706.65,0.0,163664.84999999913,163664.84999999913
